"Lake_ID","Year","SpeciesName","Fate","Weight","Report"
27,2018,"northern pike","Released",500,"Individual"
27,2018,"northern pike","Released",1750,"Individual"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",1923.07692307692,"Joint"
27,2018,"northern pike","Released",500,"Joint"
27,2018,"northern pike","Released",500,"Joint"
27,2018,"northern pike","Released",500,"Joint"
27,2018,"northern pike","Released",500,"Joint"
27,2018,"northern pike","Released",1600,"Joint"
27,2018,"northern pike","Released",1600,"Joint"
27,2018,"northern pike","Released",1600,"Joint"
27,2018,"northern pike","Released",1600,"Joint"
27,2018,"northern pike","Released",1600,"Joint"
27,2018,"northern pike","Released",750,"Joint"
27,2018,"northern pike","Released",750,"Joint"
27,2017,"northern pike","Released",1333.33333333333,"Joint"
27,2017,"northern pike","Released",1333.33333333333,"Joint"
27,2017,"northern pike","Released",1333.33333333333,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",153.846153846154,"Joint"
27,2017,"northern pike","Harvested",10000,"Individual"
27,2017,"northern pike","Harvested",1250,"Joint"
27,2017,"northern pike","Harvested",1250,"Joint"
27,2017,"perch","Harvested",100,"Joint"
27,2017,"perch","Harvested",100,"Joint"
27,2017,"perch","Harvested",100,"Joint"
27,2017,"perch","Harvested",100,"Joint"
27,2017,"perch","Harvested",100,"Joint"
27,2017,"northern pike","Released",500,"Individual"
27,2017,"perch","Harvested",300,"Individual"
27,2017,"northern pike","Released",500,"Joint"
27,2017,"northern pike","Released",500,"Joint"
27,2017,"northern pike","Released",1666.66666666667,"Joint"
27,2017,"northern pike","Released",1666.66666666667,"Joint"
27,2017,"northern pike","Released",1666.66666666667,"Joint"
27,2017,"northern pike","Released",1500,"Individual"
27,2017,"perch","Released",5,"Joint"
27,2017,"perch","Released",5,"Joint"
27,2017,"perch","Released",5,"Joint"
27,2017,"perch","Released",5,"Joint"
27,2017,"perch","Released",5,"Joint"
27,2017,"northern pike","Released",500,"Individual"
27,2017,"perch","Harvested",300,"Individual"
27,2017,"northern pike","Harvested",1000,"Individual"
27,2017,"northern pike","Harvested",2500,"Individual"
27,2017,"northern pike","Released",1500,"Individual"
27,2017,"northern pike","Released",2000,"Joint"
27,2017,"northern pike","Released",2000,"Joint"
27,2017,"northern pike","Released",2000,"Joint"
27,2017,"northern pike","Released",1750,"Joint"
27,2017,"northern pike","Released",1750,"Joint"
27,2017,"northern pike","Released",1750,"Joint"
27,2017,"northern pike","Released",1750,"Joint"
27,2017,"northern pike","Harvested",2000,"Individual"
27,2017,"northern pike","Released",2500,"Joint"
27,2017,"northern pike","Released",2500,"Joint"
27,2017,"northern pike","Harvested",2500,"Individual"
27,2017,"northern pike","Released",2250,"Joint"
27,2017,"northern pike","Released",2250,"Joint"
27,2017,"northern pike","Released",2250,"Joint"
27,2017,"northern pike","Released",2250,"Joint"
27,2017,"northern pike","Released",1500,"Joint"
27,2017,"northern pike","Released",1500,"Joint"
27,2017,"northern pike","Released",3000,"Individual"
27,2017,"northern pike","Released",1333.33333333333,"Joint"
27,2017,"northern pike","Released",1333.33333333333,"Joint"
27,2017,"northern pike","Released",1333.33333333333,"Joint"
27,2017,"northern pike","Released",1333.33333333333,"Joint"
27,2017,"northern pike","Released",1333.33333333333,"Joint"
27,2017,"northern pike","Released",1333.33333333333,"Joint"
27,2017,"northern pike","Harvested",2000,"Individual"
27,2017,"northern pike","Released",2333.33333333333,"Joint"
27,2017,"northern pike","Released",2333.33333333333,"Joint"
27,2017,"northern pike","Released",2333.33333333333,"Joint"
27,2017,"northern pike","Released",1500,"Joint"
27,2017,"northern pike","Released",1500,"Joint"
27,2017,"northern pike","Released",1500,"Joint"
27,2017,"northern pike","Released",1500,"Joint"
27,2017,"northern pike","Released",1500,"Joint"
27,2017,"northern pike","Released",1500,"Joint"
28,2020,"pikeperch","Harvested",1750,"Individual"
28,2020,"pikeperch","Released",625,"Joint"
28,2020,"pikeperch","Released",625,"Joint"
28,2020,"northern pike","Released",6500,"Individual"
28,2020,"pikeperch","Harvested",500,"Joint"
28,2020,"pikeperch","Harvested",500,"Joint"
28,2020,"pikeperch","Harvested",500,"Joint"
28,2020,"pikeperch","Harvested",500,"Joint"
28,2020,"pikeperch","Harvested",1500,"Individual"
28,2020,"pikeperch","Released",200,"Individual"
28,2020,"northern pike","Released",6000,"Individual"
28,2020,"pikeperch","Released",1125,"Joint"
28,2020,"pikeperch","Released",1125,"Joint"
28,2020,"pikeperch","Harvested",2000,"Individual"
28,2020,"pikeperch","No Answer",125,"Joint"
28,2020,"pikeperch","No Answer",125,"Joint"
28,2020,"pikeperch","No Answer",125,"Joint"
28,2020,"pikeperch","No Answer",125,"Joint"
28,2020,"northern pike","Harvested",750,"Individual"
28,2020,"northern pike","Released",1250,"Individual"
28,2020,"pikeperch","Harvested",1500,"Individual"
28,2020,"northern pike","Harvested",1500,"Individual"
28,2020,"pikeperch","Released",300,"Individual"
28,2020,"pikeperch","Released",300,"Individual"
28,2020,"pikeperch","Harvested",1000,"Joint"
28,2020,"pikeperch","Harvested",1000,"Joint"
28,2020,"pikeperch","Released",458.333333333333,"Joint"
28,2020,"pikeperch","Released",458.333333333333,"Joint"
28,2020,"pikeperch","Released",458.333333333333,"Joint"
28,2020,"pikeperch","Released",458.333333333333,"Joint"
28,2020,"pikeperch","Released",458.333333333333,"Joint"
28,2020,"pikeperch","Released",458.333333333333,"Joint"
28,2020,"pikeperch","Released",400,"Individual"
28,2020,"pikeperch","Harvested",1500,"Joint"
28,2020,"pikeperch","Harvested",1500,"Joint"
28,2020,"pikeperch","Released",300,"Individual"
28,2020,"pikeperch","Harvested",1500,"Individual"
28,2020,"pikeperch","Released",625,"Joint"
28,2020,"pikeperch","Released",625,"Joint"
28,2020,"pikeperch","Released",25,"Individual"
28,2020,"northern pike","Harvested",2250,"Individual"
28,2020,"pikeperch","Released",500,"Individual"
28,2020,"northern pike","Harvested",2250,"Individual"
28,2020,"pikeperch","Harvested",500,"Individual"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"roach","Harvested",115.384615384615,"Joint"
28,2020,"perch","Harvested",400,"Individual"
28,2020,"northern pike","Released",916.666666666667,"Joint"
28,2020,"northern pike","Released",916.666666666667,"Joint"
28,2020,"northern pike","Released",916.666666666667,"Joint"
28,2020,"pikeperch","Harvested",1166.66666666667,"Joint"
28,2020,"pikeperch","Harvested",1166.66666666667,"Joint"
28,2020,"pikeperch","Harvested",1166.66666666667,"Joint"
28,2020,"pikeperch","Released",700,"Joint"
28,2020,"pikeperch","Released",700,"Joint"
28,2020,"pikeperch","Released",700,"Joint"
28,2020,"pikeperch","Released",700,"Joint"
28,2020,"pikeperch","Released",700,"Joint"
28,2020,"pikeperch","Released",700,"Joint"
28,2020,"pikeperch","Released",700,"Joint"
28,2020,"pikeperch","Released",700,"Joint"
28,2020,"pikeperch","Released",700,"Joint"
28,2020,"pikeperch","Released",700,"Joint"
28,2020,"pikeperch","Harvested",1000,"Individual"
28,2020,"pikeperch","Harvested",1250,"Joint"
28,2020,"pikeperch","Harvested",1250,"Joint"
28,2020,"pikeperch","Harvested",1250,"Joint"
28,2020,"pikeperch","Released",583.333333333333,"Joint"
28,2020,"pikeperch","Released",583.333333333333,"Joint"
28,2020,"pikeperch","Released",583.333333333333,"Joint"
28,2020,"northern pike","Released",500,"Individual"
28,2020,"roach","Released",100,"Joint"
28,2020,"roach","Released",100,"Joint"
28,2020,"roach","Released",100,"Joint"
28,2020,"roach","Released",100,"Joint"
28,2020,"roach","Released",100,"Joint"
28,2020,"roach","Released",100,"Joint"
28,2020,"roach","Released",100,"Joint"
28,2020,"roach","Released",100,"Joint"
28,2020,"roach","Released",100,"Joint"
28,2020,"roach","Released",100,"Joint"
28,2020,"northern pike","Released",3500,"Individual"
28,2020,"pikeperch","Harvested",1750,"Individual"
28,2020,"pikeperch","Released",750,"Joint"
28,2020,"pikeperch","Released",750,"Joint"
28,2020,"pikeperch","Released",750,"Joint"
28,2020,"pikeperch","Released",750,"Joint"
28,2020,"pikeperch","Harvested",2000,"Individual"
28,2020,"pikeperch","Released",500,"Individual"
28,2020,"pikeperch","Released",1000,"Joint"
28,2020,"pikeperch","Released",1000,"Joint"
28,2020,"pikeperch","Released",1000,"Joint"
28,2020,"pikeperch","Harvested",1666.66666666667,"Joint"
28,2020,"pikeperch","Harvested",1666.66666666667,"Joint"
28,2020,"pikeperch","Harvested",1666.66666666667,"Joint"
28,2020,"perch","Harvested",218.75,"Joint"
28,2020,"perch","Harvested",218.75,"Joint"
28,2020,"perch","Harvested",218.75,"Joint"
28,2020,"perch","Harvested",218.75,"Joint"
28,2020,"perch","Harvested",218.75,"Joint"
28,2020,"perch","Harvested",218.75,"Joint"
28,2020,"perch","Harvested",218.75,"Joint"
28,2020,"perch","Harvested",218.75,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",115.384615384615,"Joint"
28,2020,"perch","Released",100,"Individual"
28,2020,"pikeperch","Released",8.33333333333333,"Joint"
28,2020,"pikeperch","Released",8.33333333333333,"Joint"
28,2020,"pikeperch","Released",8.33333333333333,"Joint"
28,2020,"northern pike","Released",750,"Individual"
28,2020,"pikeperch","Released",1000,"Joint"
28,2020,"pikeperch","Released",1000,"Joint"
28,2020,"pikeperch","Harvested",1500,"Individual"
28,2020,"pikeperch","Released",750,"Individual"
28,2020,"northern pike","Harvested",2000,"Individual"
28,2020,"pikeperch","Released",750,"Individual"
28,2020,"pikeperch","Harvested",2000,"Joint"
28,2020,"pikeperch","Harvested",2000,"Joint"
28,2020,"pikeperch","Harvested",2250,"Individual"
28,2020,"perch","Harvested",500,"Joint"
28,2020,"perch","Harvested",500,"Joint"
28,2020,"perch","Harvested",500,"Joint"
28,2020,"perch","Harvested",500,"Joint"
28,2020,"pikeperch","Harvested",687.5,"Joint"
28,2020,"pikeperch","Harvested",687.5,"Joint"
28,2020,"pikeperch","Harvested",687.5,"Joint"
28,2020,"pikeperch","Harvested",687.5,"Joint"
28,2020,"pikeperch","Harvested",687.5,"Joint"
28,2020,"pikeperch","Harvested",687.5,"Joint"
28,2020,"pikeperch","Harvested",687.5,"Joint"
28,2020,"pikeperch","Harvested",687.5,"Joint"
28,2020,"northern pike","Released",3000,"Individual"
28,2020,"northern pike","Released",500,"Joint"
28,2020,"northern pike","Released",500,"Joint"
28,2020,"pikeperch","Harvested",1333.33333333333,"Joint"
28,2020,"pikeperch","Harvested",1333.33333333333,"Joint"
28,2020,"pikeperch","Harvested",1333.33333333333,"Joint"
28,2020,"pikeperch","Released",750,"Joint"
28,2020,"pikeperch","Released",750,"Joint"
28,2020,"northern pike","Released",500,"Individual"
28,2020,"pikeperch","Released",750,"Individual"
28,2020,"pikeperch","Harvested",875,"Joint"
28,2020,"pikeperch","Harvested",875,"Joint"
28,2020,"pikeperch","Harvested",875,"Joint"
28,2020,"pikeperch","Harvested",875,"Joint"
28,2020,"perch","Released",300,"Joint"
28,2020,"perch","Released",300,"Joint"
28,2020,"perch","Released",300,"Joint"
28,2020,"perch","Released",300,"Joint"
28,2020,"perch","Released",300,"Joint"
28,2020,"perch","Released",300,"Joint"
28,2020,"perch","Released",300,"Joint"
28,2020,"perch","Released",300,"Joint"
28,2020,"perch","Released",300,"Joint"
28,2020,"perch","Released",300,"Joint"
28,2020,"northern pike","Released",2500,"Individual"
28,2020,"pikeperch","Released",500,"Individual"
28,2020,"pikeperch","Released",500,"Individual"
28,2020,"perch","Harvested",25,"Joint"
28,2020,"perch","Harvested",25,"Joint"
28,2020,"perch","Harvested",25,"Joint"
28,2020,"perch","Harvested",25,"Joint"
28,2020,"pikeperch","Harvested",200,"Joint"
28,2020,"pikeperch","Harvested",200,"Joint"
28,2020,"perch","Released",50,"Individual"
28,2020,"pikeperch","Released",750,"Individual"
28,2020,"pikeperch","Harvested",75,"Individual"
28,2020,"pikeperch","Released",300,"Individual"
28,2020,"northern pike","Harvested",1750,"Individual"
28,2020,"northern pike","Released",500,"Individual"
28,2020,"perch","Released",100,"Joint"
28,2020,"perch","Released",100,"Joint"
28,2020,"northern pike","Released",1000,"Individual"
28,2020,"northern pike","Released",875,"Joint"
28,2020,"northern pike","Released",875,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"northern pike","Released",750,"Individual"
28,2020,"perch","Harvested",300,"Individual"
28,2020,"northern pike","Released",200,"Individual"
28,2020,"pikeperch","Harvested",1000,"Individual"
28,2020,"perch","Harvested",300,"Individual"
28,2020,"perch","Harvested",300,"Individual"
28,2020,"northern pike","Released",1000,"Joint"
28,2020,"northern pike","Released",1000,"Joint"
28,2020,"northern pike","Released",500,"Individual"
28,2020,"northern pike","Released",500,"Individual"
28,2020,"perch","Released",300,"Individual"
28,2020,"northern pike","Released",2250,"Joint"
28,2020,"northern pike","Released",2250,"Joint"
28,2020,"perch","Released",100,"Joint"
28,2020,"perch","Released",100,"Joint"
28,2020,"perch","Released",100,"Joint"
28,2020,"northern pike","Released",1500,"Individual"
28,2020,"northern pike","Released",875,"Joint"
28,2020,"northern pike","Released",875,"Joint"
28,2020,"perch","Released",66.6666666666667,"Joint"
28,2020,"perch","Released",66.6666666666667,"Joint"
28,2020,"perch","Released",66.6666666666667,"Joint"
28,2020,"perch","Released",66.6666666666667,"Joint"
28,2020,"perch","Released",66.6666666666667,"Joint"
28,2020,"perch","Released",66.6666666666667,"Joint"
28,2020,"roach","Released",100,"Individual"
28,2020,"northern pike","Released",500,"Individual"
28,2020,"northern pike","Released",375,"Joint"
28,2020,"northern pike","Released",375,"Joint"
28,2020,"perch","Harvested",33.3333333333333,"Joint"
28,2020,"perch","Harvested",33.3333333333333,"Joint"
28,2020,"perch","Harvested",33.3333333333333,"Joint"
28,2020,"perch","Harvested",33.3333333333333,"Joint"
28,2020,"perch","Harvested",33.3333333333333,"Joint"
28,2020,"perch","Harvested",33.3333333333333,"Joint"
28,2020,"roach","Released",100,"Individual"
28,2020,"northern pike","Released",2250,"Individual"
28,2020,"northern pike","Released",250,"Joint"
28,2020,"northern pike","Released",250,"Joint"
28,2020,"northern pike","Released",1000,"Individual"
28,2020,"northern pike","Released",1750,"Joint"
28,2020,"northern pike","Released",1750,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"roach","Released",200,"Individual"
28,2020,"perch","Harvested",100,"Joint"
28,2020,"perch","Harvested",100,"Joint"
28,2020,"perch","Harvested",100,"Joint"
28,2020,"perch","Harvested",100,"Joint"
28,2020,"roach","Harvested",200,"Individual"
28,2020,"northern pike","Harvested",1000,"Individual"
28,2020,"pikeperch","Released",500,"Individual"
28,2020,"pikeperch","Harvested",1750,"Joint"
28,2020,"pikeperch","Harvested",1750,"Joint"
28,2020,"perch","Released",50,"Individual"
28,2020,"pikeperch","Released",428.571428571429,"Joint"
28,2020,"pikeperch","Released",428.571428571429,"Joint"
28,2020,"pikeperch","Released",428.571428571429,"Joint"
28,2020,"pikeperch","Released",428.571428571429,"Joint"
28,2020,"pikeperch","Released",428.571428571429,"Joint"
28,2020,"pikeperch","Released",428.571428571429,"Joint"
28,2020,"pikeperch","Released",428.571428571429,"Joint"
28,2020,"perch","Released",250,"Joint"
28,2020,"perch","Released",250,"Joint"
28,2020,"perch","Released",250,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"perch","Harvested",134.615384615385,"Joint"
28,2020,"northern pike","Released",1000,"Individual"
28,2020,"northern pike","Released",400,"Individual"
28,2020,"northern pike","Released",1250,"Individual"
28,2020,"northern pike","Released",250,"Joint"
28,2020,"northern pike","Released",250,"Joint"
28,2020,"northern pike","Released",250,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"roach","Released",50,"Individual"
28,2020,"perch","Released",250,"Joint"
28,2020,"perch","Released",250,"Joint"
28,2020,"perch","Released",250,"Joint"
28,2020,"perch","Released",250,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"pikeperch","Released",538.461538461538,"Joint"
28,2020,"northern pike","Harvested",2250,"Individual"
28,2020,"pikeperch","Released",1500,"Individual"
28,2020,"northern pike","Released",1000,"Individual"
28,2020,"northern pike","Released",1250,"Individual"
28,2020,"pikeperch","Released",166.666666666667,"Joint"
28,2020,"pikeperch","Released",166.666666666667,"Joint"
28,2020,"pikeperch","Released",166.666666666667,"Joint"
28,2020,"perch","Harvested",200,"Joint"
28,2020,"perch","Harvested",200,"Joint"
28,2020,"perch","Harvested",200,"Joint"
28,2020,"perch","Harvested",200,"Joint"
28,2020,"perch","Harvested",200,"Joint"
28,2020,"pikeperch","Released",500,"Joint"
28,2020,"pikeperch","Released",500,"Joint"
28,2020,"pikeperch","Released",500,"Joint"
28,2020,"pikeperch","Released",500,"Joint"
28,2020,"pikeperch","Released",500,"Joint"
28,2020,"pikeperch","Released",500,"Joint"
28,2020,"pikeperch","Released",1500,"Individual"
28,2020,"northern pike","Released",500,"Individual"
28,2020,"northern pike","Released",200,"Individual"
28,2020,"perch","Released",50,"Individual"
28,2020,"pikeperch","Harvested",1500,"Individual"
28,2020,"perch","Released",200,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"northern pike","Released",400,"Individual"
28,2020,"northern pike","Released",1000,"Joint"
28,2020,"northern pike","Released",1000,"Joint"
28,2020,"northern pike","Released",1000,"Joint"
28,2020,"pikeperch","Released",500,"Joint"
28,2020,"pikeperch","Released",500,"Joint"
28,2020,"pikeperch","Released",500,"Joint"
28,2020,"perch","Released",50,"Individual"
28,2020,"northern pike","Harvested",1500,"Individual"
28,2020,"perch","Released",50,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"northern pike","Released",250,"Joint"
28,2020,"northern pike","Released",250,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"perch","Released",192.307692307692,"Joint"
28,2020,"northern pike","Released",2000,"Joint"
28,2020,"northern pike","Released",2000,"Joint"
28,2020,"perch","Harvested",33.3333333333333,"Joint"
28,2020,"perch","Harvested",33.3333333333333,"Joint"
28,2020,"perch","Harvested",33.3333333333333,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"northern pike","Released",1000,"Joint"
28,2020,"northern pike","Released",1000,"Joint"
28,2020,"roach","Released",100,"Individual"
28,2020,"northern pike","Released",1500,"Individual"
28,2020,"roach","Harvested",10.7142857142857,"Joint"
28,2020,"roach","Harvested",10.7142857142857,"Joint"
28,2020,"roach","Harvested",10.7142857142857,"Joint"
28,2020,"roach","Harvested",10.7142857142857,"Joint"
28,2020,"roach","Harvested",10.7142857142857,"Joint"
28,2020,"roach","Harvested",10.7142857142857,"Joint"
28,2020,"roach","Harvested",10.7142857142857,"Joint"
28,2020,"roach","Released",133.333333333333,"Joint"
28,2020,"roach","Released",133.333333333333,"Joint"
28,2020,"roach","Released",133.333333333333,"Joint"
28,2020,"perch","Released",150,"Joint"
28,2020,"perch","Released",150,"Joint"
28,2020,"northern pike","Released",500,"Joint"
28,2020,"northern pike","Released",500,"Joint"
28,2020,"northern pike","Released",500,"Joint"
28,2020,"northern pike","Released",500,"Joint"
28,2020,"perch","Released",200,"Individual"
28,2020,"northern pike","Released",300,"Individual"
28,2020,"perch","Released",200,"Individual"
28,2020,"perch","Released",500,"Individual"
28,2020,"northern pike","Released",1750,"Individual"
28,2020,"northern pike","Released",3000,"Individual"
28,2020,"northern pike","Released",750,"Individual"
28,2020,"pikeperch","Released",750,"Individual"
28,2020,"pikeperch","Released",714.285714285714,"Joint"
28,2020,"pikeperch","Released",714.285714285714,"Joint"
28,2020,"pikeperch","Released",714.285714285714,"Joint"
28,2020,"pikeperch","Released",714.285714285714,"Joint"
28,2020,"pikeperch","Released",714.285714285714,"Joint"
28,2020,"pikeperch","Released",714.285714285714,"Joint"
28,2020,"pikeperch","Released",714.285714285714,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"perch","Released",200,"Joint"
28,2020,"northern pike","Released",5000,"Individual"
28,2020,"northern pike","Released",50,"Joint"
28,2020,"northern pike","Released",50,"Joint"
28,2020,"pikeperch","Released",1000,"Individual"
28,2020,"northern pike","Released",916.666666666667,"Joint"
28,2020,"northern pike","Released",916.666666666667,"Joint"
28,2020,"northern pike","Released",916.666666666667,"Joint"
28,2020,"northern pike","Released",3000,"Individual"
28,2020,"pikeperch","Released",1000,"Individual"
28,2020,"pikeperch","Harvested",2125,"Joint"
28,2020,"pikeperch","Harvested",2125,"Joint"
28,2020,"northern pike","Released",750,"Joint"
28,2020,"northern pike","Released",750,"Joint"
28,2020,"northern pike","Released",750,"Joint"
28,2020,"northern pike","Released",750,"Joint"
28,2020,"northern pike","Harvested",1750,"Individual"
28,2020,"perch","Released",133.333333333333,"Joint"
28,2020,"perch","Released",133.333333333333,"Joint"
28,2020,"perch","Released",133.333333333333,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"perch","Released",50,"Joint"
28,2020,"northern pike","Released",500,"Joint"
28,2020,"northern pike","Released",500,"Joint"
28,2020,"roach","Released",50,"Joint"
28,2020,"roach","Released",50,"Joint"
28,2020,"northern pike","Released",5000,"Individual"
28,2020,"pikeperch","Harvested",1500,"Individual"
28,2020,"perch","Released",200,"Individual"
28,2020,"northern pike","Released",625,"Joint"
28,2020,"northern pike","Released",625,"Joint"
28,2020,"perch","Released",250,"Joint"
28,2020,"perch","Released",250,"Joint"
28,2020,"northern pike","Harvested",2000,"Individual"
28,2020,"northern pike","Released",400,"Individual"
28,2020,"northern pike","Released",3500,"Individual"
28,2020,"perch","Released",400,"Individual"
28,2020,"perch","Released",55.5555555555556,"Joint"
28,2020,"perch","Released",55.5555555555556,"Joint"
28,2020,"perch","Released",55.5555555555556,"Joint"
28,2020,"perch","Released",55.5555555555556,"Joint"
28,2020,"perch","Released",55.5555555555556,"Joint"
28,2020,"perch","Released",55.5555555555556,"Joint"
28,2020,"perch","Released",55.5555555555556,"Joint"
28,2020,"perch","Released",55.5555555555556,"Joint"
28,2020,"perch","Released",55.5555555555556,"Joint"
28,2020,"pikeperch","Released",1666.66666666667,"Joint"
28,2020,"pikeperch","Released",1666.66666666667,"Joint"
28,2020,"pikeperch","Released",1666.66666666667,"Joint"
28,2020,"pikeperch","Released",1666.66666666667,"Joint"
28,2020,"pikeperch","Released",1666.66666666667,"Joint"
28,2020,"pikeperch","Released",1666.66666666667,"Joint"
28,2020,"pikeperch","Released",1666.66666666667,"Joint"
28,2020,"pikeperch","Released",1666.66666666667,"Joint"
28,2020,"pikeperch","Released",1666.66666666667,"Joint"
28,2020,"northern pike","Released",8000,"Individual"
28,2020,"pikeperch","Harvested",500,"Individual"
28,2020,"pikeperch","Harvested",12.5,"Joint"
28,2020,"pikeperch","Harvested",12.5,"Joint"
28,2020,"pikeperch","Harvested",1750,"Individual"
28,2020,"northern pike","Released",2750,"Individual"
28,2020,"northern pike","Released",8000,"Individual"
28,2020,"roach","Released",100,"Joint"
28,2020,"roach","Released",100,"Joint"
28,2020,"perch","Harvested",200,"Individual"
28,2020,"northern pike","Released",1250,"Individual"
28,2020,"perch","Released",200,"Individual"
28,2020,"northern pike","Released",500,"Individual"
